name,points,clears
LeEpicEggo,2.5,1
vexxiiii,2.5,1
gpsupreme,2.5,1
The Phil,6.7,3
DaveEc,2.5,1
Fer E.V.,5.0,2
Makinario,2.5,1
ShiniKnobz,4.2,2
Toastax,3.0,2
シンユキ,2.5,1
CrisDssj,5.0,2
diegobelan,12.1,7
xreaperr,2.5,1
*Alcea*,2.5,1
Bibsi123,2.5,1
JazzyJG,2.5,1
ErickAlo29,6.5,5
Robbie__,2.5,1
{GATO}¿?¿?,2.5,1
1BlackHand,2.5,1
Corns73,2.5,1
Seryntor,2.5,1
TrixXxer,2.5,1
ザッキーR,5.0,2
Phx_Force,2.5,1
FuhNaff,2.5,1
Diego My3.,2.5,1
berry6,2.5,1
Possa,4.5,3
dootx3,9.9,7
boyerxgame,2.5,1
buzzyyy,3.5,2
ふろえつCH,2.5,1
EvilKivi,9.2,4
Artu610,2.5,1
Growly,2.5,1
hedgehog!?,2.5,1
Bili-Youzi,2.5,1
Tokenshi,2.5,1
The Boys12,2.5,1
JordanRyu,2.5,1
SavageInk0,2.5,1
bmtXsymXmg,2.5,1
Kamekiller,2.5,1
パパけいじ,6.7,3
PSR Sordo,2.5,1
Killerbee_,2.5,1
Cemem,2.5,1
Bainit,2.5,1
Negro1986,2.5,1
bloodyfist,2.5,1
ゆうだち♪,5.0,2
LMeza,2.5,1
mayhem77,2.5,1
CakesSake,2.5,1
meipl,7.5,3
Mr. Green3,2.5,1
Joaco Zssj,2.5,1
EBahen,2.5,1
リムルン・テムペスト,5.9,3
Dieg0oooo0,2.5,1
beljn,2.5,1
Laflixxx,2.5,1
Hachebé,2.5,1
SoySeptem,2.5,1
5945,2.5,1
WB_Quoto,2.5,1
alisson b,5.0,2
jys,5.0,2
「や」,3.5,2
Woodstok23,5.9,3
Jazkool,2.5,1
Nasshuu,2.5,1
katorr,2.5,1
last waltz,2.5,1
くー (^～^)ゝ,6.7,3
kibi3304,2.5,1
lilfitzy22,2.5,1
NKing,2.5,1
Appleファン,2.5,1
daniel_ds,2.5,1
Eduardo94,5.0,2
Fredji,7.7,4
OmegaBlue_,2.5,1
PANDARF,5.0,2
camld12,2.5,1
Jerry64,2.5,1
#TARDIS,2.5,1
★CentenoGG,2.5,1
Jilpsco,2.5,1
arich2001,2.5,1
Channers,11.7,5
cat_tree,2.5,1
Jack0811,2.5,1
gya dragon,4.2,2
Retrovido,2.5,1
monojack,2.5,1
luqman 2.0,2.5,1
Quuui ?,5.9,3
Arch250,5.0,2
パルルΨ,7.5,3
TTV_Laila,16.5,10
れいれいreirei,2.5,1
た～くんda,2.5,1
マシュー(´ ∀`),2.5,1
OurDev,2.5,1
Baxter0813,2.5,1
jeffrey100,9.2,4
BluThaSav,2.5,1
Nintendo64,7.5,3
Bixos,14.599999999999998,8
Tech Nerñ,5.2,3
ρhαη†σML,5.9,3
Ninja204,5.9,3
スパまる naoji,2.5,1
Fonzie 871,7.0,4
Njuju,2.5,1
Lucky42,6.7,3
Na2Wo,4.2,2
jzwill18,6.7,3
BelPhil,7.7,4
Alex™♪,10.600000000000001,7
Αβsar○kα,4.2,2
Teddybär94,14.1,9
SilentC,4.2,2
NinThumbYT,21.999999999999996,13
PeachKart♪,5.0,2
RedLuma,13.3,9
Yotshi,5.2,3
lobida,14.1,9
Pаrmо,2.5,1
ふゆはさむいな,2.5,1
アナケナゴ,2.5,1
ANG-3,2.5,1
Echoƒ,2.5,1
damken,2.5,1
Hugomega13,2.5,1
sakurafrye,2.5,1
Smez86,5.2,3
escvlvnte,2.5,1
Gregsi,2.5,1
Zovia,2.5,1
xeroplanes,2.5,1
αnxiety,2.5,1
みんバトおじいちゃん,2.5,1
Lοgan Grey,2.5,1
あけおめ&ことよろ,2.5,1
G&k Toad,2.5,1
せつだんそうる,2.5,1
Tarek1999,2.5,1
KOKO Carti,2.5,1
s3pti,7.5,3
Geo Pyro,2.5,1
†ýLa®,7.5,3
Canucknuck,2.5,1
davi1112,2.5,1
daddysack,2.5,1
Eibar Man,9.9,7
←SporeZ→,2.5,1
m9kujo,2.5,1
Opting Out,2.5,1
Hsin~,2.5,1
unknown07,3.5,2
!#$&^^?><,3.5,2
outofnames,5.0,2
DGR_Dave,2.5,1
MegaApfel,2.5,1
chakurio,6.9,4
Ravi0lie,6.0,3
$スーヤー,2.5,1
Baxiome,2.5,1
Dj deivid,2.5,1
リンtaku^～^!,2.5,1
nenemu,4.2,2
pen>teller,5.0,2
Gwerf,2.5,1
BloodGamer,2.5,1
RicBazz,2.5,1
peanut ! ☆,2.5,1
PKゴリマッチョww,2.5,1
KioTheFox,2.5,1
Jerdin_n,2.5,1
qqnhxmnpnc,2.5,1
Poulet!666,4.2,2
★Μνζ∀★,2.5,1
DieGGo>,2.5,1
ManuelTNT,5.2,3
よよ～～,7.6000000000000005,4
thecashew,2.5,1
Thabeast,2.5,1
ライト　Яаîто,2.5,1
Heminu,2.5,1
ぽこにゃんのしそん,2.5,1
*the bois*,2.5,1
Anubis89,2.5,1
rolてってみー☆,5.2,3
KeypiGG,2.5,1
Joep06,2.5,1
willouby,2.5,1
AleMoraSan,6.0,3
MangMang69,2.5,1
Foxes,6.7,3
weihan_,5.0,2
りゅう7,2.5,1
Colossus77,9.7,6
Mad Mister,3.5,2
RickyCezar,2.5,1
B_Suzuki,2.5,1
Ale1792,2.5,1
Flashall,2.5,1
gemstonez0,6.9,4
Zacfection,2.5,1
CandyRum,2.5,1
Kantos,2.5,1
kev_aROStv,5.0,2
Travis182,8.9,6
Ced0912,2.5,1
"""Alejadro""",2.5,1
すいたろー,2.5,1
Tonasher,2.5,1
Gabo26,5.0,2
MiloSMM,2.5,1
MariOT296,2.5,1
きすけけ,2.5,1
Armando GC,2.5,1
FlowP,2.5,1
Dustin.D86,2.5,1
Blancoco,2.5,1
Crocokyle1,2.5,1
fabo22,8.4,4
mwaechter,14.299999999999997,7
まなな4,16.299999999999997,9
gustavomgc,20.399999999999995,11
BAYEK ; ),2.5,1
TheThomas_,4.2,2
Adou'2,2.5,1
Hetore,2.5,1
RedFeathrz,2.5,1
Olllix,4.2,2
Gilmore,4.2,2
Royru,6.7,3
mang,2.5,1
Ubero94,2.5,1
Fizarro,8.4,4
あかたま,2.5,1
RVergaraF,2.5,1
InfJumpSl,2.5,1
Ssquidward,2.5,1
MOOD666,2.5,1
3238,2.5,1
Weechy,2.5,1
gamejohna,26.399999999999995,14
ohshiiiii,13.799999999999999,8
せりぽん,20.499999999999996,11
Glaiven,2.5,1
mr_3baady,2.5,1
Keldor69,2.5,1
F&|i><,2.5,1
Honter,2.5,1
Luigi5921,2.5,1
DerLoseer,2.5,1
Joezah,5.0,2
Bizabeep,2.5,1
Doumdoum06,2.5,1
cucumber15,2.5,1
Sydney-072,2.5,1
Z-rophobia,2.5,1
FoxTop,2.5,1
Freillord,2.5,1
oikjjuuzzh,2.5,1
Ich!,2.5,1
yeah0,2.5,1
lufeva,10.600000000000001,7
Broh,5.0,2
Absølutø,2.5,1
Terimas,2.5,1
Haydie,2.5,1
Lυn∀,3.0,2
StasiuSMM,2.5,1
Rubikssj,2.5,1
Shurmaker,2.5,1
derrickgmd,2.5,1
Bighos12,2.5,1
Astroy *,2.5,1
Baphlew,2.5,1
Pisterio,7.5,3
nilsslin,2.5,1
Z-WINNER,2.5,1
Nate___F,2.5,1
Alexmаn,4.2,2
Hady,2.5,1
ら～めん。,3.5,2
Prongs,2.5,1
dgrant1023,2.5,1
mopcrater,2.5,1
SKRR SKRR0,4.2,2
ひみふぬ,2.5,1
おにくちゃん01,2.5,1
SimonSot,10.4,6
camiwis,2.5,1
SmartSmear,5.9,3
Foolhardy,2.5,1
Shrapie,5.9,3
HotHotHeat,2.5,1
Dialexou,5.0,2
Kobosake,2.5,1
montyhil,13.599999999999998,7
< Sepp >,2.5,1
TheGoat84,6.9,4
AUS7IN,5.2,3
ももかだよ！,11.600000000000001,8
Batourix,13.1,8
しんげき190,17.4,11
NanWu,2.5,1
WastedAce,2.5,1
Pkheldar,2.5,1
Omi888,2.5,1
Jackadiah,2.5,1
Akill',2.5,1
たけのこさま,2.5,1
deraj1108,2.5,1
mb8068,11.1,6
Lemonmelon,5.0,2
Nexus1,2.5,1
ferrety,2.5,1
48Vpower,2.5,1
BigBoyDev,2.5,1
ds410s,12.3,8
spinofdoom,5.2,3
Crischito,5.0,2
たかっちょ,7.6000000000000005,4
たわしばんちょう,8.9,6
Petersen,5.0,2
あつワド,2.5,1
JammyHammy,2.5,1
AlienMage,5.0,2
aquirkles,2.5,1
tayne_2,2.5,1
Mr.Hotdog!,2.5,1
Spry_P1ck1,6.7,3
Mick0821,2.5,1
75SM,2.5,1
Geger17,2.5,1
fenriskiba,9.7,6
101KAST,5.0,2
Lucα†rønικ,5.0,2
acrl_,2.5,1
Goomba447,2.5,1
¡COLIN!,9.4,5
ダークチャーシュー,2.5,1
マリオ、27さい,2.5,1
9vy,2.5,1
SkaRbtArmy,2.5,1
Miolith,2.5,1
<Bugman>,2.5,1
RowDawg,2.5,1
Lapras131,2.5,1
ghar,5.0,2
Flockiv,2.5,1
Nerman,2.5,1
newspirits,2.5,1
ninonio13,2.5,1
presbran86,5.0,2
nicoomoora,5.0,2
#=taco=#,13.0,8
Nikol3,2.5,1
Mrコノエ,9.4,5
PhillyChee,2.5,1
Ar!elle,2.5,1
cochiinfer,12.899999999999999,7
NikStu,3.5,2
NeonNinja9,2.5,1
Scherbie°,2.5,1
sthall,2.5,1
Carlos Ga,2.5,1
Ssibio,2.5,1
HeriGames,2.5,1
6Dots,5.0,2
MĲĲĲĲĲĲĲĲI,2.5,1
iromat,5.0,2
Dzevat,2.5,1
やせいのモンキー,2.5,1
WelshPTG,2.5,1
ショショナンバーワン,2.5,1
まじたに,2.5,1
KaiSun,2.5,1
だいかお,2.5,1
andrew.txt,5.0,2
Kądoj [CL],5.2,3
たろうちゃんぽん,8.600000000000001,5
SirMiniMe,2.5,1
Asikith,11.4,7
ゲストBシンジ,5.0,2
さんちゃん,2.5,1
cre_ong,5.0,2
mustac4lyf,2.5,1
leung4567,2.5,1
(O_O);,2.5,1
Viciolek,2.5,1
タウリン30,2.5,1
The Gurge,2.5,1
Mr.lang-e,2.5,1
Kenboukun,2.5,1
NickMorn,2.5,1
Kobijames,2.5,1
みんこてぃーぬ,5.2,3
haroandree,6.7,3
trey9,2.5,1
Mart-pro45,2.5,1
カオスなかお,2.5,1
ychangseok,2.5,1
tejanoheat,2.5,1
Baconator9,2.5,1
もくひょう:Sいじ↑,2.5,1
Brendan177,2.5,1
aweld19,2.5,1
Chostenes,3.5,2
gwin003,2.5,1
frestayler,2.5,1
Wiloss,2.5,1
NESholden,2.5,1
FOSALLICA,2.5,1
orange29,2.5,1
Sninjar,2.5,1
TonyTrees,8.4,4
parv,6.9,4
BetoBetito,4.5,3
Waffle742,2.5,1
ON OFFスイッチ,2.5,1
Cozy God,2.5,1
Marco2047,2.5,1
NRDarkSoul,5.0,2
mrbrain12,2.5,1
ElKharu,2.5,1
Alaxity,2.5,1
Dr. Soup,7.6000000000000005,4
jdfultz42,2.5,1
Shuratoo,6.0,3
BelayThat,6.7,3
あんこまん(いゅあ),2.5,1
TyTytiger,2.5,1
SkoSoSy,2.5,1
D-0442,2.5,1
<´∀`/しゃぼん,2.5,1
Beto★,2.5,1
Mommo26,2.5,1
perc8,2.5,1
Kyokai,2.5,1
toad2007,2.5,1
Qroms,2.5,1
Lance L.,2.5,1
† CαrlοΡιο,2.5,1
HectorAndr,2.5,1
Raaaawwrrr,4.2,2
Kabeljau,2.5,1
boofa king,2.5,1
léon_oui,2.5,1
kuromiiiii,2.5,1
Oli Da Kid,2.5,1
Dieter182,2.5,1
kirbyswarm,2.5,1
Bergito,4.2,2
str4nge,14.799999999999999,9
Isinha,2.5,1
Artiemes,6.7,3
MrStickman,2.5,1
hetchy,5.0,2
*Chelo*,2.5,1
Justtisai,2.5,1
stone sock,2.5,1
Pol27,2.5,1
jnaomin,2.5,1
Mar10*_*,2.5,1
WIFI☆²BAÐ™,2.5,1
[:Luigi:],4.2,2
Rayo0,5.0,2
MrJackal,2.5,1
ラグーン1982,2.5,1
Kazu16,2.5,1
LubBub,2.5,1
Nathan :/,2.5,1
Mouders,2.5,1
NightWolf←,2.5,1
HappyBenz,13.499999999999998,7
tashafett,11.799999999999999,6
Despi81,2.5,1
Nirek,2.5,1
パステルカラー,2.5,1
ゆんなの,2.5,1
McHottie,2.5,1
★Keyla★,4.2,2
ckSage,2.5,1
Kshark8035,6.7,3
smmLee87,2.5,1
cоllage,3.5,2
MarioEGB,2.5,1
スシガール,4.2,2
Kosp08,4.5,3
Ch00bis,4.2,2
Speedboom,5.9,3
Nerdpool,2.5,1
carl42fan,10.600000000000001,7
CoolSpoon4,2.5,1
Mεmε★Şhιñε,5.9,3
TJ0ne,10.3,6
emmymkr,6.5,5
Ilan06,19.5,13
ponchito23,21.7,16
zimonV,2.5,1
(^^)*S.K,14.600000000000001,11
★BOチ,7.9,5
Nerpie,5.0,2
TrDMStR,20.199999999999996,13
ジェリー(∵),6.9,4
SouthProf,7.9,5
ИAЯON loxУ,2.5,1
luisfer29,7.9,5
Butt Doof,9.9,7
№りゅな,18.5,12
だんせいホルモンZ,7.2,5
ゲンタ。,2.5,1
JimmyChiu,4.2,2
Kazza,23.9,16
FlckActual,2.5,1
Shinkou,2.5,1
rou_u,6.2,4
MarioRR10,7.7,4
SöberDeath,2.5,1
pengsulove,5.9,3
うぇや,16.7,11
Sprad,11.3,7
JassiniSSJ,4.2,2
eijiboy,9.9,7
SMM2^-^,11.600000000000001,8
ぱげこけ,12.1,7
lo*ai,2.5,1
Juliet Z,3.5,2
therojo,4.5,3
おとすず,2.5,1
briffpoo,12.799999999999999,7
brkam04,5.9,3
The Glove9,2.5,1
NickyDonut,5.2,3
potat91,2.5,1
boredlmao,3.5,2
Sarum,4.2,2
carisssj,6.7,3
chris21!,8.600000000000001,5
Moomra,4.5,3
Matar29,5.2,3
JeroenSche,9.600000000000001,6
BTWonline,2.5,1
？ユ？,2.5,1
char:))),11.1,6
øJasòñø,4.2,2
#Frosty#,3.5,2
しっぱ,19.9,12
Lukinatore,3.5,2
#けいswin,4.2,2
Sebseb270,2.5,1
Spice79,11.0,6
Juanesal19,5.2,3
ひげれんず,9.5,8
ElPato8,4.2,2
KOREA0707,7.9,5
Clevelandy,2.5,1
CL Smoot,5.2,3
JesusLC,5.2,3
cesarasol,13.3,9
sesern7jjb,4.5,3
Schlongber,5.9,3
Sweeneyde,4.5,3
Carty B,8.4,4
Bimpo10,10.3,6
boy isaac,23.099999999999998,16
bigvellir,2.5,1
altazk,17.099999999999998,10
Ph.St.01,4.5,3
Totte,7.9,5
dURmeN,7.9,5
Faintvst,12.899999999999999,7
D13R,10.3,6
Tao,15.3,11
Moscorox,18.4,12
stickytime,2.5,1
Pieyummy,7.9,5
KanBareatu,4.2,2
Meano,7.9,5
21footbruv,2.5,1
ManiZach,4.2,2
Mat & Mick,2.5,1
B.B.King91,12.3,8
Brummel,15.3,11
gatogato,13.3,9
Bubi,2.5,1
Vagonpix,12.9,10
Splosh,2.5,1
「」　　、。、？,4.2,2
shuy09ssj,6.9,4
Dannlopz19,4.5,3
wisky97,5.2,3
GUILOTAS,8.9,6
Agorija,4.2,2
BigJerm646,7.2,5
R3TRO SSJ,10.3,6
つらいけどいなめない,10.600000000000001,7
YanYoghurt,6.2,4
Goodwin2.0,17.799999999999997,12
Trolled!!,15.799999999999999,10
diem exuro,10.600000000000001,7
Dominik75,6.9,4
ふわふわぱんけーき☆,6.9,4
Brandonne,14.1,9
FinnsChips,18.099999999999998,11
pizzaracto,9.3,5
jhonn Z,2.5,1
Barnburner,5.9,3
Niartsa,6.7,3
madderall,12.0,7
Manuel.ABA,7.9,5
natsugame,7.2,5
olli_nea,4.2,2
zerglife,6.5,5
あーてぃん55,4.2,2
j's girl,2.5,1
とら64,13.0,8
El Fade,15.0,10
★ぜけ☆™,5.9,3
Fran2307,12.799999999999999,7
civan27,4.2,2
ΓΘΞΒΞΠ,13.1,8
lee_cat007,6.9,4
Dryad Girl,8.7,5
Josemaiik,8.600000000000001,5
Allen543,2.5,1
Batheekha,2.5,1
charlitos,18.9,11
かおちー4Kカスタム,2.5,1
№ T:T,4.2,2
pitterr,8.600000000000001,5
jembane,8.4,4
SMM2Jonah,7.7,4
ERIC815,2.5,1
Vaamonde,11.3,7
lunaconl,4.2,2
chini85,7.9,5
Joshy T43,4.2,2
Zelfrano,4.2,2
johnstokes,13.599999999999998,7
Cloud God,2.5,1
マタタビさん,2.5,1
bowsermari,9.2,7
OJwinner,9.7,6
xenon!,2.5,1
perikua,9.600000000000001,6
ゆうれい_ギブは+で,14.799999999999999,9
weenietodd,5.9,3
Muffins69,4.2,2
△R¥telΣΩn▽,5.0,2
free0000,6.9,4
さぇぴょん,2.5,1
おかおか2,5.9,3
Little8,11.4,7
「わりややらやみ,4.2,2
poompanźee,2.5,1
あとよし,12.3,8
まっぴ*,4.2,2
★èr băi 3☆,2.5,1
Xetos,4.2,2
~★AlmitA★~,5.9,3
あぶ～～～～,13.599999999999998,7
なおや11,6.9,4
RABIY,2.5,1
girkle,5.2,3
むしえびようつべ,13.600000000000001,10
NorthRed,7.6000000000000005,4
Cutecheese,6.9,4
おにぎりマン！,7.7,4
おうたろう2,2.5,1
js1412O,2.5,1
QueenLolly,5.9,3
Flumpo.12,7.6000000000000005,4
キュアプリンセス,13.599999999999998,7
#ナラ,12.1,7
Ximenanime,5.2,3
Meowsuh,2.5,1
porcini,2.5,1
ドリームライダ,14.1,9
Red Jester,2.5,1
NANI CHABE,5.0,2
Noorungeee,4.5,3
Môîīêň,5.2,3
PiGuy13,7.7,4
SMESSIER,6.7,3
munchhut,8.600000000000001,5
Jhony.^ssj,2.5,1
pekenaLiz,2.5,1
Geasweez,5.0,2
Thoughtful,6.9,4
unclebeer,4.5,3
ogbuehi,4.2,2
thhomas,2.5,1
JCBKLYN,17.9,10
CyberGame,2.5,1
MoLevolent,2.5,1
MHSmooth13,5.0,2
RenanLê,8.2,6
Fanfas256,7.0,4
ChicoTerry,6.7,3
MijaiVilla,9.7,6
ThePedro,12.3,8
Gogo11,11.799999999999999,6
PopPopDan,2.5,1
Tim0046,8.9,6
Łłuuķķ,4.2,2
Lethco,6.7,3
Moonraker~,6.2,4
Dasher749,2.5,1
charzardxy,7.5,3
MagicX43,9.0,6
Essain,10.4,6
jBori,4.2,2
gpc.nyc,8.7,5
ThatLord,8.600000000000001,5
nanosmm,4.5,3
Kulper,7.9,5
SAGA GARCI,7.5,3
c910,2.5,1
ChaunceyN,2.5,1
Adn Djebbi,11.3,7
Leonidas71,14.1,9
Dinoox33,2.5,1
aloys71,6.7,3
sheep:|,22.599999999999998,14
gabrield17,9.600000000000001,6
elonoob,4.2,2
EmiAugusto,5.0,2
sgs,5.9,3
Ryldryss,8.600000000000001,5
Hustin303,8.600000000000001,5
piojossj,7.2,5
gdmnvro,2.5,1
Paulus13:),4.2,2
Sam1227,3.5,2
QT11,8.5,4
IgryegaSSJ,2.5,1
dodocap,10.1,5
Mctank011,2.5,1
squash86,5.5,4
おならぷぅ,4.2,2
Phobos,3.5,2
OEJ820,17.099999999999998,10
liquid90,7.9,5
ななせまるファン,18.999999999999996,11
じゅんむつ,4.2,2
かたじ,15.799999999999999,10
Kelvin_BB,6.9,4
Yeounbi:D,2.5,1
おかりん!,2.5,1
MīčħàêL-E!,3.5,2
N0::!,3.5,2
あーカレシほしい,6.9,4
GBLABA,12.3,8
KEITA*,7.6000000000000005,4
wlgnswlgns,2.5,1
YAMAMO〆,7.6000000000000005,4
SquintWard,3.5,2
Farquad,2.5,1
ilcheong,2.5,1
Mastersid,4.2,2
かつGLEN,5.2,3
GRW_games,4.2,2
willt0live,8.600000000000001,5
たんぱんニュースマン,2.5,1
エビマヨおいしい,6.7,3
Ruus Hardy,5.2,3
javierjhm,2.5,1
emma647,2.5,1
TheScop,2.5,1
OmTron,15.0,10
ASCSK,2.5,1
DaMing$$$,2.5,1
Vikotramo8,2.5,1
poopdloop,7.9,5
oneupM,16.7,11
HuYaMaidou,5.2,3
RaZvaNn05,6.9,4
lars1968,14.600000000000001,11
Janny17,4.2,2
vivaelpan,4.2,2
Benickle,2.5,1
AaronPr1me,2.5,1
Brunσ,2.5,1
arwcw,2.5,1
Yuji_0105,5.9,3
ユウリ(SWSH),4.2,2
mbs05,4.5,3
FC king SG,2.5,1
Eech,2.5,1
Timi★,2.5,1
Flash5603,2.5,1
mariofan85,2.5,1
cripencio9,2.5,1
Jimmyprooo,4.5,3
Jadrian723,4.2,2
cvmax,5.0,2
Mcgennie,16.299999999999997,9
ブラホックたいさ,14.3,10
ヨシムン,4.2,2
ひつじぱねー,4.2,2
BeefyBird,3.5,2
Nothaniel,3.5,2
no iandrew,2.5,1
3urypteris,6.2,4
Wilfrido,3.5,2
kiki3782,2.5,1
SebasXD :v,2.5,1
Noodle88,2.5,1
Fatty Bear,2.5,1
MasterDS,2.5,1
Sir Matt,4.2,2
Yoney,7.7,4
Strumbones,2.5,1
ReallyJosh,2.5,1
ChitaPerro,2.5,1
Frippy,5.5,4
ezeron,7.6000000000000005,4
elfiunds,2.5,1
テプテプ,2.5,1
Orangemint,2.5,1
bigbelly23,4.2,2
DanKast,2.5,1
sing,8.4,4
En-Ecks,2.5,1
CnwayTwity,2.5,1
JamPlays5,2.5,1
Sorrow,4.2,2
Zeketh,2.5,1
Squid1003,5.9,3
HELP'ME !,2.5,1
manimolaf,3.5,2
はんそでたんぱん,7.5,3
ふりんして3っかめ,2.5,1
ムキムキノコ,5.0,2
Benji_1808,4.2,2
4の3じょう,2.5,1
ヒラタチャタテ,2.5,1
Snowy :D,2.5,1
yukioだお,2.5,1
šæšūkè,2.5,1
Yushi_256,2.5,1
CPU 6021,2.5,1
「オス」,4.2,2
korea_best,8.600000000000001,5
からあげくんタコあじ,2.5,1
ぼく(^^),2.5,1
CSSC.FFF,3.5,2
おでひでひ,6.9,4
やっしー*ありがとう,2.5,1
たなか('～'),2.5,1
(・∀・)/ ★,2.5,1
※Link※,5.0,2
キリン　レモンさん,2.5,1
こうたとこたつ,3.5,2
ヌヲ,5.0,2
Eltonno666,3.5,2
SYOUKIXNCM,5.0,2
たいししおり,11.4,7
みんなつよいね,2.5,1
Los Makers,10.1,5
DΘ NOΤ WΑR,4.2,2
へいみん#かなたそ,2.5,1
しゅうあいしてる,5.9,3
colt11,7.2,5
もみあげざむらい,2.5,1
スネオににてました？,2.5,1
くますー,5.0,2
セニョ,5.2,3
shunT-1005,2.5,1
√246,2.5,1
☆☆ノア☆☆,5.0,2
ぱぱぱぱぱぱぱぱ,9.3,5
Tinnert,3.5,2
SHOKI'sファン,2.5,1
くすおくん,2.5,1
Hognix,5.9,3
かいくけお,2.5,1
もとSプラスダヨ,2.5,1
。ミッキー。,2.5,1
Dictionаry,2.5,1
かみへー,4.2,2
queenkey,2.5,1
RS|Venom,6.7,3
PartaPapa,4.2,2
めいちゅん,2.5,1
にしをくん,2.5,1
Riku981,2.5,1
Team_Me,4.2,2
ruっきー,2.5,1
ドクター7,2.5,1
CHN★xlmlz,2.5,1
2Fang,5.0,2
Fabrielpro,2.5,1
cgro,2.5,1
#ほまれ#,2.5,1
あーてぇ,2.5,1
calyflower,2.5,1
Plant_Guy☆,6.7,3
Hermanworm,2.5,1
hiroki0703,4.2,2
mombo156,2.5,1
DDゆうさく,2.5,1
かさたて,2.5,1
CHN★Dabao²,2.5,1
ふぁみぃ,3.5,2
イバラキナニシテル,2.5,1
エルカ。,2.5,1
そらまめくん!,5.9,3
MisterSeba,2.5,1
Kokiy,7.9,5
やままままみむふふ,2.5,1
WiighiKat,2.5,1
GK64,3.5,2
Jag07,2.5,1
SEAN :},2.5,1
Petit_Gaag,2.5,1
CrisXDé,2.5,1
PowTesMort,5.0,2
makemake1,4.2,2
ミゼッタ,2.5,1
Eliah,2.5,1
Bloxtorm,2.5,1
Tibo_,5.0,2
ishin707,2.5,1
dashi11,2.5,1
Oshawott ツ,2.5,1
Hussain149,8.4,4
godzipig,2.5,1
SiddFlippy,2.5,1
:　　もちぐら～る,5.0,2
Wallyleo,2.5,1
だれかをはこびます。,6.2,4
Laper,2.5,1
かずま　1206,5.0,2
SeLLuLoSe,2.5,1
mnnmmn,2.5,1
たまごま,2.5,1
▲▽Thomas△▼,5.0,2
うもうもうもも～,2.5,1
mtn dew,6.7,3
ふふはははははは,2.5,1
ChristoSSJ,2.5,1
Aliwafia,2.5,1
N3ON W0LRD,2.5,1
superniek1,2.5,1
フクタキ,2.5,1
ぴぴっす！！,4.2,2
AyeStew,2.5,1
pihla,4.2,2
U、ボルト,5.0,2
Dark Riolu,2.5,1
ぽこにゃんにかつぜ！,5.0,2
kokilkii,14.599999999999998,8
Altwulf,2.5,1
hyugoViko,2.5,1
SOS GY,2.5,1
Ultron3165,2.5,1
Djhou,5.2,3
shellstrom,4.2,2
マイトハヤセ,2.5,1
ogt,2.5,1
ChrisNC,6.0,3
レッドヘッド,2.5,1
theryno,4.2,2
Haruyasu,2.5,1
Vinnza,2.5,1
うにやんさらげんこん,2.5,1
NoSoGamers,2.5,1
Fortknecht,2.5,1
Gay Fierri,2.5,1
Aleghator,2.5,1
eugenio89,2.5,1
zer0mavrik,2.5,1
ûűńųŕųňþþņ,5.0,2
Μr. Tobor,2.5,1
area-maker,2.5,1
MantidMan,2.5,1
wheelman,5.0,2
noxiðus,2.5,1
OPT1979,2.5,1
TdsEst,2.5,1
Minotiti,2.5,1
Chrisgc,2.5,1
やるきないとぅー,2.5,1
Chatarrero,2.5,1
MetiPart,2.5,1
あたすかわいい？,2.5,1
Spazz2008,5.0,2
Levi_H,5.0,2
Bot_Guy,2.5,1
Brudisious,2.5,1
Aimm,2.5,1
YokuoX,2.5,1
SaMM2-26,2.5,1
hamiish,2.5,1
AlexWFFC,2.5,1
kTheFrog,2.5,1
Lustucru,2.5,1
JaymzK41,2.5,1
TimeAttacc,2.5,1
Lil EO,2.5,1
Galicia503,8.4,4
バトコすき(・.・),2.5,1
ggurugi,2.5,1
Яyυrγμ:>,3.5,2
NobleD4,2.5,1
kong89,2.5,1
Dexiyon,2.5,1
hadesmx,2.5,1
Howdy111,2.5,1
CharlyGEA,2.5,1
BeepBeepJP,2.5,1
¤★ラルセイ～★¤〆,4.2,2
cuervo,2.5,1
_.diiego._,2.5,1
PensionA,4.2,2
jdweck,2.5,1
Mystakin,2.5,1
SMME,2.5,1
junwoo0422,2.5,1
Nokduro,2.5,1
HasiPupsi,2.5,1
!~!,2.5,1
$ze boss$,2.5,1
ロツロツロシロシ,2.5,1
Michrobito,2.5,1
DarthFlaw,2.5,1
Tails™,2.5,1
MeckGZ,2.5,1
Jaydog202,3.5,2
Mafiae,2.5,1
kafu27,2.5,1
Frank88,2.5,1
rayas2020,4.5,3
Jakeda8,2.5,1
$oldier,2.5,1
bender jr.,2.5,1
Jeff_S.,3.5,2
meesterk,2.5,1
FA|Dwoff,2.5,1
Crisby97,2.5,1
たまペン,2.5,1
mizupon,2.5,1
EL14S,2.5,1
Sir McMark,2.5,1
ぺこらん,2.5,1
うぃ～と,2.5,1
Liam Pack,2.5,1
ganada0,2.5,1
logannnnnn,2.5,1
rouxrenard,2.5,1
Lab Guo,2.5,1
I QUIT MM2,2.5,1
dallek,2.5,1
SiYuan Fan,2.5,1
Pannanza,2.5,1
mkzzang,2.5,1
Myuujikku,2.5,1
ささかまおいしい,2.5,1
cp0516,2.5,1
Visha27,2.5,1
JZ3773,2.5,1
:********,2.5,1
HCRAAS,2.5,1
Sebasters,2.5,1
Shustyrant,2.5,1
EnriqueMCU,2.5,1
あき##««,2.5,1
